,stations_id,stationshoehe,geogr_breite,geogr_laenge,von_datum,bis_datum,stationsname
239,2704,76.0,51.7515,12.0079,1991-04-01 00:00:00+02:00,2004-04-30 00:00:00+02:00,Köthen (Anhalt)
240,2704,76.44,51.7511,12.0094,2004-05-01 00:00:00+02:00,2007-06-30 00:00:00+02:00,Köthen (Anhalt)
241,2704,76.44,51.7511,12.0094,2007-07-01 00:00:00+02:00,,Köthen (Anhalt)
242,5371,919.0,50.4966,9.9427,1923-08-01 00:00:00+01:00,1925-05-31 00:00:00+01:00,Wasserkuppe
243,5371,921.0,50.4966,9.9427,1925-06-01 00:00:00+01:00,1940-11-20 00:00:00+02:00,Wasserkuppe
244,5371,918.0,50.4966,9.9427,1940-11-21 00:00:00+02:00,1946-09-21 00:00:00+02:00,Wasserkuppe
245,5371,921.0,50.4966,9.9427,1946-09-22 00:00:00+02:00,1973-03-31 00:00:00+01:00,Wasserkuppe
246,5371,921.0,50.4966,9.9427,1973-04-01 00:00:00+01:00,1980-04-30 00:00:00+02:00,Wasserkuppe
247,5371,921.0,50.4966,9.9427,1980-05-01 00:00:00+02:00,1992-07-31 00:00:00+02:00,Wasserkuppe
248,5371,920.43,50.4973,9.9427,1992-08-01 00:00:00+02:00,,Wasserkuppe
249,3126,56.0,52.1239,11.6335,1771-06-15 00:00:00+00:18,1863-12-31 00:00:00+00:18,Magdeburg
250,3126,51.0,52.127,11.6378,1864-01-01 00:00:00+00:18,1865-03-31 00:00:00+00:18,Magdeburg
251,3126,58.0,52.1292,11.6349,1865-04-01 00:00:00+00:18,1875-04-30 00:00:00+00:18,Magdeburg
252,3126,59.0,52.1295,11.6366,1875-05-01 00:00:00+00:18,1880-03-31 00:00:00+00:18,Magdeburg
253,3126,56.0,52.1232,11.6279,1880-04-01 00:00:00+00:18,1880-10-31 00:00:00+00:18,Magdeburg
254,3126,56.0,52.1283,11.6282,1880-11-01 00:00:00+00:18,1938-11-30 00:00:00+00:00,Magdeburg
255,3126,45.0,52.1292,11.7133,1938-12-01 00:00:00+00:00,1944-04-30 00:00:00+02:00,Magdeburg
256,3126,49.5,52.1305,11.7339,1944-05-01 00:00:00+02:00,1946-06-30 00:00:00+02:00,Magdeburg
257,3126,79.0,52.1019,11.5829,1946-07-01 00:00:00+02:00,1953-03-31 00:00:00+01:00,Magdeburg
258,3126,79.0,52.1019,11.5829,1953-04-01 00:00:00+01:00,2006-04-05 00:00:00+02:00,Magdeburg
259,3126,79.0,52.1029,11.5827,2006-04-06 00:00:00+02:00,,Magdeburg
260,4275,23.0,53.1152,9.4155,1891-05-01 00:00:00+00:18,1945-12-31 00:00:00+01:00,Rotenburg (Wümme)
261,4275,32.0,53.1307,9.3642,1946-01-01 00:00:00+01:00,1950-02-28 00:00:00+01:00,Rotenburg (Wümme)
262,4275,32.0,53.1307,9.3642,1950-03-01 00:00:00+01:00,1958-06-30 00:00:00+01:00,Rotenburg (Wümme)
263,4275,21.0,53.111,9.3903,1958-07-01 00:00:00+01:00,1963-11-30 00:00:00+01:00,Rotenburg (Wümme)
264,4275,21.0,53.1107,9.3895,1963-12-01 00:00:00+01:00,1968-05-31 00:00:00+01:00,Rotenburg (Wümme)
265,4275,24.0,53.1038,9.4225,1968-06-01 00:00:00+01:00,2004-11-30 00:00:00+01:00,Rotenburg (Wümme)
266,4275,32.0,53.1288,9.3398,2004-12-01 00:00:00+01:00,,Rotenburg (Wümme)
267,4745,60.0,52.9902,9.843,1925-01-01 00:00:00+00:00,1925-08-31 00:00:00+01:00,Soltau
268,4745,70.0,52.988,9.8398,1925-09-01 00:00:00+01:00,1930-04-30 00:00:00+01:00,Soltau
269,4745,74.0,52.9921,9.8266,1930-05-01 00:00:00+01:00,1946-06-08 00:00:00+02:00,Soltau
270,4745,72.6,52.992,9.827,1946-06-09 00:00:00+02:00,1958-05-31 00:00:00+01:00,Soltau
271,4745,77.0,52.997,9.8326,1958-06-01 00:00:00+01:00,2007-08-13 00:00:00+02:00,Soltau
272,4745,75.37,52.9604,9.793,2007-08-14 00:00:00+02:00,,Soltau
273,3571,516.0,49.8279,11.8391,1951-02-10 00:00:00+01:00,1964-11-27 00:00:00+01:00,Neustadt am Kulm-Filchendorf
274,3571,525.0,49.8275,11.8405,1964-11-28 00:00:00+01:00,2008-02-29 00:00:00+01:00,Neustadt am Kulm-Filchendorf
275,3571,451.5,49.8174,11.8638,2008-03-01 00:00:00+01:00,,Neustadt am Kulm-Filchendorf
276,13901,40.0,51.7344,7.2114,1979-01-01 00:00:00+01:00,2008-11-19 00:00:00+01:00,Haltern (Wasserwerk)
277,13901,41.0,51.7343,7.1998,2008-11-20 00:00:00+01:00,,Haltern (Wasserwerk)
278,3667,347.0,49.4205,11.203,1948-01-01 00:00:00+01:00,1957-12-31 00:00:00+01:00,Nürnberg-Netzstall
279,3667,345.0,49.4157,11.1918,1974-09-01 00:00:00+01:00,1974-12-31 00:00:00+01:00,Nürnberg-Netzstall
280,3667,345.0,49.4156,11.1918,1975-01-01 00:00:00+01:00,1978-07-31 00:00:00+02:00,Nürnberg-Netzstall
281,3667,348.0,49.4193,11.2015,1978-08-01 00:00:00+02:00,1999-10-17 00:00:00+02:00,Nürnberg-Netzstall
282,3667,341.0,49.4192,11.19,2000-09-01 00:00:00+02:00,2005-02-28 00:00:00+01:00,Nürnberg-Netzstall
283,3667,369.0,49.4258,11.2539,2005-03-01 00:00:00+01:00,,Nürnberg-Netzstall
284,1666,27.0,54.8305,9.5069,1971-01-01 00:00:00+01:00,1978-12-31 00:00:00+01:00,Glücksburg-Meierwik
285,1666,27.0,54.8273,9.5057,1979-01-01 00:00:00+01:00,2009-11-04 00:00:00+01:00,Glücksburg-Meierwik
286,1666,11.72,54.8273,9.5058,2009-11-05 00:00:00+01:00,2019-03-12 00:00:00+01:00,Glücksburg-Meierwik
287,1666,11.72,54.8273,9.5058,2019-03-13 00:00:00+01:00,,Glücksburg-Meierwik
288,4300,600.0,48.17,8.63,1888-01-01 00:00:00+00:18,1956-12-19 00:00:00+01:00,Rottweil
289,4300,588.0,48.1644,8.6332,1956-12-20 00:00:00+01:00,1968-09-24 00:00:00+01:00,Rottweil
290,4300,586.0,48.1622,8.6334,1968-09-25 00:00:00+01:00,1978-12-05 00:00:00+01:00,Rottweil
291,4300,587.0,48.1819,8.6357,1984-08-30 00:00:00+02:00,1990-10-23 00:00:00+01:00,Rottweil
292,4300,587.0,48.1816,8.6354,1990-10-24 00:00:00+01:00,2004-06-30 00:00:00+02:00,Rottweil
293,4300,589.0,48.1815,8.6356,2004-07-01 00:00:00+02:00,,Rottweil
294,6105,15.0,54.3196,9.8046,1998-05-12 00:00:00+02:00,2004-04-30 00:00:00+02:00,Ostenfeld (Rendsburg)
295,6105,14.5,54.3194,9.8051,2004-05-01 00:00:00+02:00,,Ostenfeld (Rendsburg)
296,3545,293.0,49.34,7.19,1897-04-01 00:00:00+00:18,1948-07-31 00:00:00+01:00,Neunkirchen-Wellesweiler
297,3545,240.0,49.3394,7.2258,1948-08-01 00:00:00+01:00,1952-11-30 00:00:00+01:00,Neunkirchen-Wellesweiler
298,3545,268.0,49.3458,7.1838,1952-12-01 00:00:00+01:00,1960-10-31 00:00:00+01:00,Neunkirchen-Wellesweiler
299,3545,236.0,49.3446,7.2292,1960-11-01 00:00:00+01:00,1988-09-14 00:00:00+02:00,Neunkirchen-Wellesweiler
300,3545,236.0,49.3449,7.2297,1988-09-15 00:00:00+02:00,2004-07-21 00:00:00+02:00,Neunkirchen-Wellesweiler
301,3545,236.0,49.344,7.2297,2004-07-22 00:00:00+02:00,,Neunkirchen-Wellesweiler
302,3348,240.0,51.7207,9.8352,1990-07-01 00:00:00+02:00,2004-05-31 00:00:00+02:00,Moringen-Lutterbeck
303,3348,241.0,51.7209,9.8351,2004-06-01 00:00:00+02:00,,Moringen-Lutterbeck
304,4703,585.0,48.0824,9.2156,1888-01-01 00:00:00+00:18,1950-10-16 00:00:00+01:00,Sigmaringen-Laiz
305,4703,575.0,48.0891,9.1992,1950-10-17 00:00:00+01:00,1967-07-31 00:00:00+01:00,Sigmaringen-Laiz
306,4703,636.0,48.0952,9.2281,1967-08-01 00:00:00+01:00,1976-09-30 00:00:00+01:00,Sigmaringen-Laiz
307,4703,565.0,48.0769,9.2281,1976-10-01 00:00:00+01:00,1976-11-15 00:00:00+01:00,Sigmaringen-Laiz
308,4703,645.0,48.0905,9.197,1978-01-01 00:00:00+01:00,1980-12-01 00:00:00+01:00,Sigmaringen-Laiz
309,4703,650.0,48.0841,9.1897,1980-12-02 00:00:00+01:00,1990-12-18 00:00:00+01:00,Sigmaringen-Laiz
310,4703,580.0,48.0724,9.1947,1990-12-19 00:00:00+01:00,2002-10-31 00:00:00+01:00,Sigmaringen-Laiz
311,4703,580.5,48.0719,9.1943,2002-11-01 00:00:00+01:00,,Sigmaringen-Laiz
312,379,330.0,50.8921,11.2786,1954-07-01 00:00:00+01:00,1990-09-30 00:00:00+02:00,"Berka, Bad (Flugplatz)"
313,379,304.0,50.9075,11.2665,2016-07-08 00:00:00+02:00,,"Berka, Bad (Flugplatz)"
314,4841,3.0,53.6818,8.8823,1895-11-01 00:00:00+00:18,1998-09-30 00:00:00+02:00,"Steinau, Kr. Cuxhaven"
315,4841,1.0,53.6942,8.8742,1998-10-01 00:00:00+02:00,2004-06-30 00:00:00+02:00,"Steinau, Kr. Cuxhaven"
316,4841,-0.4,53.6946,8.8735,2004-07-01 00:00:00+02:00,,"Steinau, Kr. Cuxhaven"
317,4911,334.0,48.8665,12.5971,1948-08-01 00:00:00+01:00,1963-04-30 00:00:00+01:00,Straubing
318,4911,333.0,48.8687,12.5888,1963-05-01 00:00:00+01:00,1975-06-30 00:00:00+01:00,Straubing
319,4911,350.0,48.8282,12.5591,1975-07-01 00:00:00+01:00,1994-04-30 00:00:00+02:00,Straubing
320,4911,350.0,48.8282,12.5591,1994-05-01 00:00:00+02:00,2006-04-24 00:00:00+02:00,Straubing
321,4911,350.5,48.8275,12.5597,2006-04-25 00:00:00+02:00,2010-11-16 00:00:00+01:00,Straubing
322,4911,350.5,48.8275,12.5597,2010-11-17 00:00:00+01:00,,Straubing
323,5397,398.0,49.6779,12.1646,1879-01-01 00:00:00+00:18,1946-06-25 00:00:00+02:00,Weiden
324,5397,420.0,49.6837,12.1467,1946-06-26 00:00:00+02:00,1947-05-16 00:00:00+01:00,Weiden
325,5397,393.2,49.6784,12.1671,1947-05-17 00:00:00+01:00,1950-03-21 00:00:00+01:00,Weiden
326,5397,396.0,49.677,12.1818,1950-03-22 00:00:00+01:00,1960-06-30 00:00:00+01:00,Weiden
327,5397,438.0,49.6667,12.1838,1960-07-01 00:00:00+01:00,2006-06-28 00:00:00+02:00,Weiden
328,5397,439.6,49.6662,12.1844,2006-06-29 00:00:00+02:00,,Weiden
329,3204,429.0,50.7335,10.8815,1982-11-01 00:00:00+01:00,,Martinroda
330,13711,289.0,50.682,11.515,2007-09-01 00:00:00+02:00,,Krölpa-Rockendorf
331,3167,455.0,50.6506,7.9547,1892-08-01 00:00:00+00:18,1919-01-31 00:00:00+00:00,"Marienberg, Bad"
332,3167,546.0,50.662,7.9593,1959-11-01 00:00:00+01:00,1999-06-30 00:00:00+02:00,"Marienberg, Bad"
333,3167,545.37,50.662,7.9602,1999-07-01 00:00:00+02:00,2012-07-09 00:00:00+02:00,"Marienberg, Bad"
334,3167,546.66,50.6621,7.9603,2012-07-10 00:00:00+02:00,,"Marienberg, Bad"
335,6158,454.0,49.2249,10.6085,1999-07-01 00:00:00+02:00,,Weidenbach-Weiherschneidbach
336,2039,244.0,51.8845,10.5598,1879-12-01 00:00:00+00:18,1926-12-31 00:00:00+00:00,"Harzburg, Bad"
337,2039,278.0,51.8817,10.5698,1927-01-01 00:00:00+00:00,1962-04-23 00:00:00+01:00,"Harzburg, Bad"
338,2039,260.0,51.8844,10.5656,1962-04-24 00:00:00+01:00,1990-09-30 00:00:00+02:00,"Harzburg, Bad"
339,2039,269.0,51.8839,10.5434,1990-10-01 00:00:00+01:00,2004-06-30 00:00:00+02:00,"Harzburg, Bad"
340,2039,203.0,51.9002,10.5699,2006-07-03 00:00:00+02:00,,"Harzburg, Bad"
341,5715,52.0,52.4167,9.45,1891-01-01 00:00:00+00:18,1975-06-30 00:00:00+01:00,Wunstorf
342,5715,57.0,52.4617,9.4275,1975-07-01 00:00:00+01:00,2006-11-26 00:00:00+01:00,Wunstorf
343,5715,57.0,52.4618,9.427,2006-11-27 00:00:00+01:00,2009-12-31 00:00:00+01:00,Wunstorf
344,5715,57.0,52.4605,9.4311,2010-01-01 00:00:00+01:00,2021-11-15 00:00:00+01:00,Wunstorf
345,5715,48.55,52.4626,9.4245,2021-11-16 00:00:00+01:00,,Wunstorf
346,1544,47.0,52.513,11.3964,1871-01-01 00:00:00+00:18,2006-07-09 00:00:00+02:00,Gardelegen
347,1544,47.0,52.5129,11.3942,2006-07-10 00:00:00+02:00,2007-06-30 00:00:00+02:00,Gardelegen
348,1544,47.0,52.5129,11.3942,2007-07-01 00:00:00+02:00,,Gardelegen
349,619,4.0,53.5878,6.6708,1876-01-01 00:00:00+00:18,1889-06-08 00:00:00+00:18,Borkum-Süderstraße
350,619,6.0,53.5874,6.6629,1889-06-09 00:00:00+00:18,1908-12-31 00:00:00+00:00,Borkum-Süderstraße
351,619,6.0,53.5866,6.6705,1909-01-01 00:00:00+00:00,1929-07-31 00:00:00+01:00,Borkum-Süderstraße
352,619,6.0,53.5915,6.663,1929-08-01 00:00:00+01:00,1939-07-31 00:00:00+01:00,Borkum-Süderstraße
353,619,6.0,53.5795,6.6654,1939-08-01 00:00:00+01:00,1940-08-31 00:00:00+02:00,Borkum-Süderstraße
354,619,2.0,53.5653,6.7562,1940-09-01 00:00:00+02:00,1942-03-31 00:00:00+02:00,Borkum-Süderstraße
355,619,2.0,53.5981,6.703,1942-04-01 00:00:00+02:00,1946-09-14 00:00:00+02:00,Borkum-Süderstraße
356,619,12.0,53.5795,6.6654,1946-09-15 00:00:00+02:00,1972-06-30 00:00:00+01:00,Borkum-Süderstraße
357,619,5.0,53.5609,6.7462,1972-07-01 00:00:00+01:00,2006-02-28 00:00:00+01:00,Borkum-Süderstraße
358,619,11.6,53.5788,6.6703,2006-03-01 00:00:00+01:00,,Borkum-Süderstraße
359,2600,197.0,49.7355,10.1608,1897-02-01 00:00:00+00:18,1949-07-13 00:00:00+01:00,Kitzingen
360,2600,219.0,49.7406,10.1443,1949-07-14 00:00:00+01:00,1956-01-31 00:00:00+01:00,Kitzingen
361,2600,194.0,49.7328,10.1789,1956-02-01 00:00:00+01:00,1982-10-31 00:00:00+01:00,Kitzingen
362,2600,220.0,49.7253,10.1924,1982-11-01 00:00:00+01:00,1991-03-31 00:00:00+01:00,Kitzingen
363,2600,230.0,49.724,10.1915,1991-04-01 00:00:00+02:00,1998-02-28 00:00:00+01:00,Kitzingen
364,2600,188.0,49.7359,10.1781,1998-07-01 00:00:00+02:00,2005-02-28 00:00:00+01:00,Kitzingen
365,2600,193.0,49.7363,10.1781,2005-03-01 00:00:00+01:00,,Kitzingen
366,5279,135.0,51.6265,9.5354,1891-12-01 00:00:00+00:18,1913-11-30 00:00:00+00:00,Wesertal-Lippoldsberg
367,5279,115.0,51.6248,9.5606,1914-03-01 00:00:00+00:00,1944-12-31 00:00:00+01:00,Wesertal-Lippoldsberg
368,5279,216.0,51.6172,9.5907,1948-06-21 00:00:00+01:00,1950-10-03 00:00:00+01:00,Wesertal-Lippoldsberg
369,5279,216.0,51.6148,9.5894,1950-10-04 00:00:00+01:00,1955-04-13 00:00:00+01:00,Wesertal-Lippoldsberg
370,5279,113.0,51.6206,9.5575,1955-04-14 00:00:00+01:00,1962-07-31 00:00:00+01:00,Wesertal-Lippoldsberg
371,5279,120.0,51.6206,9.5575,1962-08-01 00:00:00+01:00,1963-03-12 00:00:00+01:00,Wesertal-Lippoldsberg
372,5279,111.0,51.621,9.553,1963-03-13 00:00:00+01:00,1971-11-30 00:00:00+01:00,Wesertal-Lippoldsberg
373,5279,131.0,51.6202,9.5624,1972-01-01 00:00:00+01:00,1975-07-31 00:00:00+01:00,Wesertal-Lippoldsberg
374,5279,131.0,51.6214,9.5614,1975-08-01 00:00:00+01:00,1980-05-27 00:00:00+02:00,Wesertal-Lippoldsberg
375,5279,180.0,51.6192,9.5754,1980-05-28 00:00:00+02:00,1982-05-02 00:00:00+02:00,Wesertal-Lippoldsberg
376,5279,180.0,51.6193,9.5753,1982-05-03 00:00:00+02:00,2004-08-31 00:00:00+02:00,Wesertal-Lippoldsberg
377,5279,176.0,51.6194,9.5749,2004-09-01 00:00:00+02:00,,Wesertal-Lippoldsberg
378,7393,116.01,51.4492,14.2533,2006-03-01 00:00:00+01:00,,Hoyerswerda
379,3181,385.0,49.4928,10.6544,1937-11-06 00:00:00+00:00,1995-08-31 00:00:00+02:00,Markt Erlbach-Hagenhofen
380,3181,360.0,49.4889,10.6279,1995-09-01 00:00:00+02:00,2005-07-31 00:00:00+02:00,Markt Erlbach-Hagenhofen
381,3181,360.0,49.4875,10.6277,2018-10-01 00:00:00+02:00,,Markt Erlbach-Hagenhofen
382,13932,388.0,48.3617,13.1938,1987-05-01 00:00:00+02:00,,Rotthalmünster (Landwirtschaftsamt)
383,102,0.0,53.8633,8.1275,1970-06-04 00:00:00+01:00,,Leuchtturm Alte Weser
384,5149,337.0,49.5431,10.2352,1894-10-01 00:00:00+00:18,1914-05-11 00:00:00+00:00,Gollhofen
385,5149,337.0,49.5463,10.2273,1914-05-12 00:00:00+00:00,1936-08-31 00:00:00+01:00,Gollhofen
386,5149,339.0,49.542,10.2353,1936-09-01 00:00:00+01:00,1946-04-30 00:00:00+01:00,Gollhofen
387,5149,339.0,49.5438,10.236,1946-05-01 00:00:00+01:00,1955-06-27 00:00:00+01:00,Gollhofen
388,5149,339.0,49.5438,10.2365,1955-06-28 00:00:00+01:00,1978-10-31 00:00:00+01:00,Gollhofen
389,5149,337.0,49.5414,10.2349,1978-11-01 00:00:00+01:00,1980-08-31 00:00:00+02:00,Gollhofen
390,5149,340.0,49.5391,10.2338,1980-09-01 00:00:00+02:00,1991-10-31 00:00:00+01:00,Gollhofen
391,5149,306.0,49.5741,10.1915,2003-06-12 00:00:00+02:00,2022-10-05 00:00:00+02:00,Gollhofen
392,5149,317.5,49.5679,10.1969,2022-12-14 00:00:00+01:00,,Gollhofen
393,3442,144.0,50.3682,8.7421,1900-11-01 00:00:00+00:18,1978-05-31 00:00:00+02:00,"Nauheim, Bad"
394,3442,160.0,50.3716,8.7373,1978-06-01 00:00:00+02:00,1994-01-31 00:00:00+01:00,"Nauheim, Bad"
395,3442,142.0,50.3685,8.7646,1994-02-01 00:00:00+01:00,2001-04-02 00:00:00+02:00,"Nauheim, Bad"
396,3442,148.5,50.3574,8.7506,2004-03-25 00:00:00+01:00,,"Nauheim, Bad"
397,3158,12.1,52.55,14.55,1966-01-01 00:00:00+01:00,1974-12-31 00:00:00+01:00,Manschnow
398,3158,12.1,52.5469,14.5456,1985-01-01 00:00:00+01:00,2006-10-19 00:00:00+02:00,Manschnow
399,3158,12.0,52.5468,14.5453,2006-10-20 00:00:00+02:00,2008-03-05 00:00:00+01:00,Manschnow
400,3158,12.0,52.5468,14.5453,2008-03-06 00:00:00+01:00,,Manschnow
401,5538,547.0,47.8837,11.1571,1920-01-01 00:00:00+00:00,1945-09-30 00:00:00+01:00,Wielenbach (Demollstr.)
402,5538,545.0,47.8844,11.1576,1999-02-01 00:00:00+01:00,2004-12-31 00:00:00+01:00,Wielenbach (Demollstr.)
403,5538,551.0,47.8827,11.1576,2005-01-01 00:00:00+01:00,,Wielenbach (Demollstr.)
404,2323,186.0,51.8251,9.492,1934-04-01 00:00:00+00:00,1953-12-31 00:00:00+01:00,"Bevern, Kr. Holzminden"
405,2323,100.0,51.8297,9.4631,1954-01-01 00:00:00+01:00,1978-10-31 00:00:00+01:00,"Bevern, Kr. Holzminden"
406,2323,128.0,51.8167,9.4581,1978-11-01 00:00:00+01:00,1991-07-31 00:00:00+02:00,"Bevern, Kr. Holzminden"
407,2323,110.0,51.8529,9.4953,2006-04-05 00:00:00+02:00,,"Bevern, Kr. Holzminden"
408,6159,6.0,52.9828,7.3576,1959-02-27 00:00:00+01:00,1999-09-27 00:00:00+02:00,Dörpen
409,6159,6.0,52.9829,7.3586,1999-09-28 00:00:00+02:00,2008-11-30 00:00:00+01:00,Dörpen
410,6159,8.0,52.9542,7.3197,2008-12-01 00:00:00+01:00,,Dörpen
411,5133,285.0,51.3085,8.9052,1910-09-01 00:00:00+00:00,1930-12-31 00:00:00+00:00,Twistetal-Mühlhausen
412,5133,295.0,51.3345,8.9082,1931-01-01 00:00:00+00:00,1946-07-15 00:00:00+02:00,Twistetal-Mühlhausen
413,5133,290.0,51.3363,8.9053,1946-07-16 00:00:00+02:00,1988-12-31 00:00:00+01:00,Twistetal-Mühlhausen
414,5133,306.0,51.3333,8.9007,1989-01-01 00:00:00+01:00,1998-05-31 00:00:00+02:00,Twistetal-Mühlhausen
415,5133,295.0,51.3344,8.9132,1998-06-01 00:00:00+02:00,,Twistetal-Mühlhausen
416,5142,2.0,53.7398,14.0227,1890-06-01 00:00:00+00:18,1936-08-20 00:00:00+01:00,Ueckermünde
417,5142,5.0,53.7338,14.0593,1936-08-21 00:00:00+01:00,1946-10-04 00:00:00+02:00,Ueckermünde
418,5142,2.0,53.7365,14.0382,1946-10-05 00:00:00+02:00,1947-04-15 00:00:00+01:00,Ueckermünde
419,5142,1.0,53.7446,14.072,1947-04-16 00:00:00+01:00,1953-09-30 00:00:00+01:00,Ueckermünde
420,5142,1.0,53.7451,14.0717,1953-10-01 00:00:00+01:00,1992-07-26 00:00:00+02:00,Ueckermünde
421,5142,1.0,53.7449,14.0721,1992-07-27 00:00:00+02:00,2005-11-09 00:00:00+01:00,Ueckermünde
422,5142,1.06,53.7445,14.0698,2005-11-10 00:00:00+01:00,2006-04-25 00:00:00+02:00,Ueckermünde
423,5142,1.06,53.7445,14.0698,2006-04-26 00:00:00+02:00,2011-09-02 00:00:00+02:00,Ueckermünde
424,5142,1.06,53.7445,14.0698,2011-09-03 00:00:00+02:00,,Ueckermünde
425,2023,456.8,48.7847,10.7018,1974-10-09 00:00:00+01:00,2002-11-12 00:00:00+01:00,Harburg
426,2023,501.26,48.7918,10.7062,2002-11-13 00:00:00+01:00,,Harburg
427,1886,440.0,48.45,10.28,1921-09-01 00:00:00+01:00,1999-03-31 00:00:00+02:00,Günzburg
428,1886,443.5,48.4878,10.2608,1999-04-01 00:00:00+02:00,,Günzburg
429,222,355.0,50.5868,12.7032,1875-12-01 00:00:00+00:18,1922-06-30 00:00:00+01:00,Aue
430,222,349.0,50.5888,12.7056,1922-07-01 00:00:00+01:00,1955-09-30 00:00:00+01:00,Aue
431,222,440.0,50.5859,12.6656,1955-10-01 00:00:00+01:00,1972-06-30 00:00:00+01:00,Aue
432,222,391.0,50.5904,12.7136,1975-08-01 00:00:00+01:00,2008-07-31 00:00:00+02:00,Aue
433,222,393.0,50.5908,12.7139,2008-08-01 00:00:00+02:00,,Aue
434,3821,262.0,51.077,11.9385,1901-08-01 00:00:00+00:18,1999-11-30 00:00:00+01:00,Osterfeld
435,3821,246.0,51.0873,11.9293,1999-12-01 00:00:00+01:00,2022-09-05 00:00:00+02:00,Osterfeld
436,3821,244.3,51.0872,11.9293,2022-09-06 00:00:00+02:00,,Osterfeld
437,13700,203.0,51.3329,7.3412,2007-08-01 00:00:00+02:00,,Gevelsberg-Oberbröking
438,3534,583.5,49.2713,11.4881,1981-03-01 00:00:00+01:00,,Neumarkt-Höhenberg
439,2444,155.0,50.9255,11.5828,1813-10-11 00:00:00+00:18,2004-07-31 00:00:00+02:00,Jena (Sternwarte)
440,2444,155.0,50.9251,11.583,2004-08-01 00:00:00+02:00,,Jena (Sternwarte)
441,4280,385.0,49.2138,11.0954,1940-02-01 00:00:00+00:00,1941-08-08 00:00:00+02:00,Roth
442,4280,383.3,49.2144,11.0927,1941-08-09 00:00:00+02:00,1945-02-28 00:00:00+01:00,Roth
443,4280,386.0,49.2148,11.1027,1962-05-16 00:00:00+01:00,1980-09-10 00:00:00+02:00,Roth
444,4280,387.0,49.2162,11.1036,1980-09-11 00:00:00+02:00,2007-10-28 00:00:00+02:00,Roth
445,4280,385.0,49.2163,11.1036,2007-10-29 00:00:00+01:00,2013-12-11 00:00:00+01:00,Roth
446,4280,385.0,49.2164,11.1036,2013-12-12 00:00:00+01:00,2017-06-29 00:00:00+02:00,Roth
447,4280,385.65,49.2162,11.1035,2017-06-30 00:00:00+02:00,,Roth
448,2303,10.0,54.314,9.533,1959-04-06 00:00:00+01:00,1981-09-30 00:00:00+01:00,Hohn
449,2303,10.0,54.314,9.533,1981-10-01 00:00:00+01:00,2007-12-17 00:00:00+01:00,Hohn
450,2303,10.0,54.3146,9.539,2007-12-18 00:00:00+01:00,2021-08-11 00:00:00+02:00,Hohn
451,2303,10.0,54.3162,9.5385,2021-08-12 00:00:00+02:00,,Hohn
452,5731,383.0,47.661,8.3636,1954-08-24 00:00:00+01:00,1975-02-20 00:00:00+01:00,Wutöschingen-Ofteringen
453,5731,383.0,47.6619,8.3655,1975-02-21 00:00:00+01:00,1994-03-07 00:00:00+01:00,Wutöschingen-Ofteringen
454,5731,398.0,47.678,8.3799,1994-03-08 00:00:00+01:00,2006-07-24 00:00:00+02:00,Wutöschingen-Ofteringen
455,5731,394.5,47.6783,8.3801,2006-07-25 00:00:00+02:00,,Wutöschingen-Ofteringen
456,5705,211.0,49.8194,9.879,1946-12-01 00:00:00+01:00,1950-06-30 00:00:00+01:00,Würzburg
457,5705,259.0,49.8045,9.9055,1950-07-01 00:00:00+01:00,1981-04-05 00:00:00+02:00,Würzburg
458,5705,268.0,49.7706,9.9574,1981-04-06 00:00:00+02:00,2006-06-06 00:00:00+02:00,Würzburg
459,5705,268.0,49.7704,9.9576,2006-06-07 00:00:00+02:00,2016-07-26 00:00:00+02:00,Würzburg
460,5705,268.0,49.7704,9.9576,2016-07-27 00:00:00+02:00,,Würzburg
461,3402,717.0,48.4157,9.4989,1875-01-01 00:00:00+00:18,1935-06-30 00:00:00+01:00,Münsingen-Apfelstetten
462,3402,721.0,48.4062,9.4936,1935-07-01 00:00:00+01:00,1953-10-18 00:00:00+01:00,Münsingen-Apfelstetten
463,3402,715.0,48.4093,9.4953,1953-10-19 00:00:00+01:00,1957-07-24 00:00:00+01:00,Münsingen-Apfelstetten
464,3402,720.0,48.4109,9.4978,1957-07-25 00:00:00+01:00,1963-04-17 00:00:00+01:00,Münsingen-Apfelstetten
465,3402,721.0,48.4065,9.4928,1963-04-18 00:00:00+01:00,1989-09-30 00:00:00+01:00,Münsingen-Apfelstetten
466,3402,754.5,48.3851,9.4837,1989-10-01 00:00:00+01:00,,Münsingen-Apfelstetten
467,4063,45.0,52.43,8.61,1890-08-01 00:00:00+00:18,1947-07-04 00:00:00+01:00,Rahden-Kleinendorf
468,4063,54.0,52.4306,8.6095,1947-07-05 00:00:00+01:00,1982-10-31 00:00:00+01:00,Rahden-Kleinendorf
469,4063,42.0,52.4465,8.5717,1982-11-01 00:00:00+01:00,2014-10-22 00:00:00+02:00,Rahden-Kleinendorf
470,4063,40.5,52.4461,8.5906,2014-10-23 00:00:00+02:00,,Rahden-Kleinendorf
471,15207,317.0,51.2835,9.359,2013-06-19 00:00:00+02:00,,Schauenburg-Elgershausen
472,2497,525.0,50.5045,6.5156,1897-01-01 00:00:00+00:18,1968-08-05 00:00:00+01:00,Kall-Sistig
473,2497,505.0,50.5013,6.526,1968-08-06 00:00:00+01:00,1997-06-23 00:00:00+02:00,Kall-Sistig
